year,maxeff_arm_2b_3b_sba,exchange_2b_3b_sba,first_name,last_name,time_second_base,time_third_base
2018,84.5,0.72,Meibrys,Viloria,204.79193372781066,145.1266423668639
2018,82.2,0.7,Tomás,Nido,210.5221216545012,149.18736350364964
2018,83.1,0.69,Austin,Hedges,208.24209867629364,147.57161588447653
2018,85.2,0.77,Michael,Perez,203.10937089201877,143.93428732394364
2018,83.9,0.67,Manny,Piña,206.2564767580453,146.16449678188317
2018,85.7,0.76,Blake,Swihart,201.92436872812135,143.09453068844806
2018,86.9,0.75,Gary,Sanchez,199.13599999999997,141.11854177215187
2018,79.3,0.64,Reese,McGuire,218.2209129886507,154.64314350567466
2018,85.4,0.78,Grayson,Greiner,202.63370491803275,143.59720468384072
2018,79.6,0.64,Carlos,Pérez,217.39847236180907,154.0603175879397
2018,82.3,0.71,Wilson,Ramos,210.26632320777645,149.00609088699878
2018,82.2,0.67,Sandy,Leon,210.5221216545012,149.18736350364964
2018,80.1,0.62,Welington,Castillo,216.0414282147316,153.0986426966292
2018,81.4,0.73,Chris,Herrmann,212.59113513513512,150.65357837837837
2018,81.3,0.66,Yan,Gomes,212.8526248462485,150.83888413284132
2018,86.3,0.75,Willson,Contreras,200.52049130938587,142.099667207416
2018,83.4,0.7,Roberto,Perez,207.49302637889684,147.04078273381293
2018,81.5,0.73,Alex,Avila,212.33028711656442,150.46872736196318
2018,81.6,0.72,René,Rivera,212.07007843137256,150.2843294117647
2018,82.2,0.69,Salvador,Perez,210.5221216545012,149.18736350364964
2018,82.7,0.75,Andrew,Knapp,209.24931559854898,148.285384280532
2018,87.6,0.77,Martín,Maldonado,197.54473059360734,139.9908821917808
2018,84.7,0.72,Elias,Díaz,204.30836363636365,144.7839584415584
2018,81.5,0.74,Raffy,Lopez,212.33028711656442,150.46872736196318
2018,85.7,0.75,Drew,Butera,201.92436872812135,143.09453068844806
2018,80.2,0.69,Spencer,Kieboom,215.77204987531172,152.90774663341645
2018,80.8,0.69,Jonathan,Lucroy,214.16978217821784,151.77229306930693
2018,79.8,0.72,Matt,Wieters,216.8536140350877,153.6742015037594
2018,81.9,0.73,Bryan,Holaday,211.29326495726494,149.73383736263736
2018,84.3,0.71,Pedro,Severino,205.27779833926454,145.47095231316726
2018,81.2,0.72,Mike,Zunino,213.11475862068966,151.0246463054187
2018,81.0,0.77,Jose,Lobaton,213.64096790123457,151.39754666666667
2018,80.0,0.7,Josh,Phegley,216.31148,153.290016
2018,80.3,0.74,Nick,Hundley,215.50334246575343,152.71732602739726
2018,78.5,0.65,Tony,Wolters,220.44482038216563,156.21912458598726
2018,82.6,0.73,Buster,Posey,209.5026440677966,148.46490653753028
2018,84.4,0.69,John,Hicks,205.03457819905213,145.29859336492888
2018,85.4,0.77,Tom,Murphy,202.63370491803275,143.59720468384072
2018,83.1,0.72,Kevan,Smith,208.24209867629364,147.57161588447653
2018,84.1,0.76,Erik,Kratz,205.76597384066588,145.81689988109392
2018,83.0,0.71,Luke,Maile,208.49299277108435,147.7494130120482
2018,79.5,0.7,Austin,Wynns,217.67192955974843,154.25410415094336
2018,81.2,0.69,José,Briceño,213.11475862068966,151.0246463054187
2018,84.2,0.81,Adam,Moore,205.52159619952496,145.6437206650831
2018,77.6,0.67,Isiah,Kiner-Falefa,223.0015257731959,158.0309443298969
2018,84.6,0.78,Jesús,Sucre,204.54986288416077,144.95509787234042
2018,79.9,0.73,Francisco,Cervelli,216.5822077596996,153.48186833541928
2018,78.0,0.69,A.J.,Ellis,221.8579282051282,157.22052923076924
2018,80.7,0.74,Yasmani,Grandal,214.43517224287484,151.9603628252788
2018,83.2,0.74,James,McCann,207.99180769230767,147.39424615384613
2018,79.8,0.73,Caleb,Joseph,216.8536140350877,153.6742015037594
2018,84.2,0.74,,,205.52159619952496,145.6437206650831
2018,79.3,0.7,Tucker,Barnhart,218.2209129886507,154.64314350567466
2018,82.2,0.76,Yadier,Molina,210.5221216545012,149.18736350364964
2018,79.5,0.77,Curt,Casali,217.67192955974843,154.25410415094336
2018,80.8,0.72,Omar,Narváez,214.16978217821784,151.77229306930693
2018,80.5,0.73,Bruce,Maxwell,214.96793043478263,152.3379040993789
2018,81.5,0.78,Mitch,Garver,212.33028711656442,150.46872736196318
2018,80.4,0.73,Jett,Bandy,215.23530348258706,152.52737910447757
2018,84.7,0.8,Austin,Romine,204.30836363636365,144.7839584415584
2018,82.4,0.75,Devin,Mesoraco,210.01114563106793,148.82525825242718
2018,81.4,0.79,Chris,Iannetta,212.59113513513512,150.65357837837837
2018,80.3,0.7,Jason,Castro,215.50334246575343,152.71732602739726
2018,81.1,0.76,Robinson,Chirinos,213.37753884093712,151.21086658446364
2018,77.8,0.71,Bobby,Wilson,222.42825706940874,157.62469511568122
2018,79.8,0.76,Francisco,Arcia,216.8536140350877,153.6742015037594
2018,77.2,0.77,Brian,McCann,224.15697409326424,158.84975751295335
2018,78.5,0.74,Kevin,Plawecki,220.44482038216563,156.21912458598726
2018,74.8,0.75,Tyler,Flowers,231.34917647058825,163.9465411764706
2018,83.1,0.74,Russell,Martin,208.24209867629364,147.57161588447653
2018,80.5,0.72,Christian,Vázquez,214.96793043478263,152.3379040993789
2018,78.4,0.8,Chance,Sisco,220.72599999999997,156.41838367346938
2018,79.5,0.77,Max,Stassi,217.67192955974843,154.25410415094336
2018,80.3,0.81,Kurt,Suzuki,215.50334246575343,152.71732602739726
2018,78.6,0.74,Jeff,Mathis,220.1643562340967,156.02037251908396
2018,76.0,0.72,Austin,Barnes,227.6962947368421,161.35791157894735
2018,79.4,0.78,Chris,Gimenez,217.9460755667506,154.4483788413098
2018,80.7,0.81,Victor,Caratini,214.43517224287484,151.9603628252788
2018,81.9,0.82,Danny,Jansen,211.29326495726494,149.73383736263736
2018,81.3,0.77,Francisco,Peña,212.8526248462485,150.83888413284132
2018,79.4,0.78,David,Freitas,217.9460755667506,154.4483788413098
2017,79.8,0.64,Chris,Stewart,216.8536140350877,153.6742015037594
2017,81.3,0.72,Luis,Torrens,212.8526248462485,150.83888413284132
2017,82.7,0.65,Salvador,Perez,209.24931559854898,148.285384280532
2017,86.7,0.73,Willson,Contreras,199.59536793540943,141.44407474048444
2017,85.8,0.7,Austin,Hedges,201.68902564102564,142.92775384615382
2017,81.3,0.65,Yan,Gomes,212.8526248462485,150.83888413284132
2017,87.0,0.68,J.T.,Realmuto,198.907108045977,140.95633655172412
2017,87.8,0.74,Gary,Sanchez,197.09474259681096,139.67199635535306
2017,85.0,0.75,Elias,Díaz,203.58727529411763,144.27295623529412
2017,79.8,0.65,Carlos,Pérez,216.8536140350877,153.6742015037594
2017,87.9,0.75,Martín,Maldonado,196.87051649601818,139.51309761092148
2017,82.6,0.66,Welington,Castillo,209.5026440677966,148.46490653753028
2017,80.8,0.75,Chris,Herrmann,214.16978217821784,151.77229306930693
2017,89.8,0.77,Jorge,Alfaro,192.70510467706015,136.56126146993316
2017,85.0,0.68,Manny,Piña,203.58727529411763,144.27295623529412
2017,83.2,0.66,Christian,Vázquez,207.99180769230767,147.39424615384613
2017,81.2,0.67,Sandy,Leon,213.11475862068966,151.0246463054187
2017,84.5,0.73,Roberto,Perez,204.79193372781066,145.1266423668639
2017,79.5,0.71,Derek,Norris,217.67192955974843,154.25410415094336
2017,82.5,0.68,Héctor,Sánchez,209.7565866666667,148.64486399999998
2017,81.4,0.67,René,Rivera,212.59113513513512,150.65357837837837
2017,82.5,0.75,Buster,Posey,209.7565866666667,148.64486399999998
2017,82.8,0.73,Jett,Bandy,208.99659903381644,148.1062956521739
2017,81.3,0.73,Nick,Hundley,212.8526248462485,150.83888413284132
2017,80.3,0.69,Tucker,Barnhart,215.50334246575343,152.71732602739726
2017,80.7,0.72,Austin,Barnes,214.43517224287484,151.9603628252788
2017,80.7,0.76,Francisco,Cervelli,214.43517224287484,151.9603628252788
2017,83.3,0.73,Yadier,Molina,207.74211764705882,147.21730228091238
2017,83.4,0.79,Austin,Romine,207.49302637889684,147.04078273381293
2017,78.2,0.65,Tony,Wolters,221.29051662404092,156.81843069053704
2017,80.4,0.68,Josh,Phegley,215.23530348258706,152.52737910447757
2017,86.1,0.73,Drew,Butera,200.98627642276426,142.42974773519165
2017,80.4,0.73,Caleb,Joseph,215.23530348258706,152.52737910447757
2017,78.5,0.7,Geovany,Soto,220.44482038216563,156.21912458598726
2017,78.9,0.75,Ryan,Hanigan,219.32722940430924,155.42713916349805
2017,80.1,0.75,Jonathan,Lucroy,216.0414282147316,153.0986426966292
2017,83.8,0.75,Luke,Maile,206.5026062052506,146.33891742243438
2017,82.8,0.76,James,McCann,208.99659903381644,148.1062956521739
2017,83.7,0.79,Raffy,Lopez,206.7493237753883,146.51375483870964
2017,80.8,0.75,Kevan,Smith,214.16978217821784,151.77229306930693
2017,81.7,0.76,Jose,Lobaton,211.81050673194613,150.10038286413706
2017,83.7,0.8,Evan,Gattis,206.7493237753883,146.51375483870964
2017,81.2,0.75,Omar,Narváez,213.11475862068966,151.0246463054187
2017,81.3,0.76,Wilson,Ramos,212.8526248462485,150.83888413284132
2017,82.5,0.77,Andrew,Knapp,209.7565866666667,148.64486399999998
2017,80.6,0.71,Mike,Zunino,214.70122084367247,152.1488992555831
2017,81.5,0.74,Yasmani,Grandal,212.33028711656442,150.46872736196318
2017,81.0,0.75,Matt,Wieters,213.64096790123457,151.39754666666667
2017,80.9,0.78,Robinson,Chirinos,213.90504820766375,151.58468825710753
2017,81.2,0.63,Juan,Centeno,213.11475862068966,151.0246463054187
2017,82.0,0.79,Chris,Iannetta,211.03559024390245,149.5512351219512
2017,84.0,0.71,Jesús,Sucre,206.0109333333333,145.99049142857143
2017,82.4,0.78,Travis,d'Arnaud,210.01114563106793,148.82525825242718
2017,81.4,0.78,Devin,Mesoraco,212.59113513513512,150.65357837837837
2017,81.3,0.78,Alex,Avila,212.8526248462485,150.83888413284132
2017,81.6,0.71,Russell,Martin,212.07007843137256,150.2843294117647
2017,78.5,0.72,Jeff,Mathis,220.44482038216563,156.21912458598726
2017,84.1,0.82,Stuart,Turner,205.76597384066588,145.81689988109392
2017,81.4,0.81,Kurt,Suzuki,212.59113513513512,150.65357837837837
2017,81.4,0.76,Chris,Gimenez,212.59113513513512,150.65357837837837
2017,85.2,0.84,Cameron,Rupp,203.10937089201877,143.93428732394364
2017,76.9,0.76,A.J.,Ellis,225.03144863459036,159.46945747724314
2017,82.1,0.78,Juan,Graterol,210.7785432399513,149.36907771010962
2017,77.9,0.76,Kevin,Plawecki,222.14272657252886,157.4223527599486
2017,79.3,0.73,Bruce,Maxwell,218.2209129886507,154.64314350567466
2017,81.4,0.81,Jason,Castro,212.59113513513512,150.65357837837837
2017,75.8,0.68,Stephen,Vogt,228.29707651715043,161.78365804749342
2017,79.0,0.78,Carlos,Ruiz,219.04959999999997,155.23039594936708
2017,77.8,0.76,Brian,McCann,222.42825706940874,157.62469511568122
2017,79.9,0.8,Miguel,Montero,216.5822077596996,153.48186833541928
2017,74.7,0.75,Tyler,Flowers,231.65888085676036,164.16601445783132
2017,79.0,0.73,Brett,Nicholas,219.04959999999997,155.23039594936708
2016,88.4,0.72,Gary,Sanchez,195.75699547511311,138.72399638009048
2016,87.0,0.7,J.T.,Realmuto,198.907108045977,140.95633655172412
2016,83.3,0.67,Welington,Castillo,207.74211764705882,147.21730228091238
2016,87.3,0.7,Martín,Maldonado,198.223578465063,140.4719505154639
2016,83.9,0.67,Salvador,Perez,206.2564767580453,146.16449678188317
2016,82.2,0.69,Bryan,Holaday,210.5221216545012,149.18736350364964
2016,83.6,0.7,Yadier,Molina,206.9966315789474,146.6890105263158
2016,88.8,0.78,Christian,Bethancourt,194.8752072072072,138.09911351351352
2016,80.1,0.69,Dustin,Garneau,216.0414282147316,153.0986426966292
2016,80.8,0.66,Yan,Gomes,214.16978217821784,151.77229306930693
2016,80.0,0.66,David,Ross,216.31148,153.290016
2016,85.7,0.73,Willson,Contreras,201.92436872812135,143.09453068844806
2016,82.9,0.71,Roberto,Perez,208.74449215922797,147.92763908323278
2016,87.9,0.76,Drew,Butera,196.87051649601818,139.51309761092148
2016,81.9,0.68,Carlos,Pérez,211.29326495726494,149.73383736263736
2016,87.0,0.78,Cameron,Rupp,198.907108045977,140.95633655172412
2016,79.8,0.69,Caleb,Joseph,216.8536140350877,153.6742015037594
2016,83.0,0.75,Trevor,Brown,208.49299277108435,147.7494130120482
2016,81.7,0.71,Sandy,Leon,211.81050673194613,150.10038286413706
2016,84.4,0.74,Francisco,Peña,205.03457819905213,145.29859336492888
2016,84.0,0.7,Luke,Maile,206.0109333333333,145.99049142857143
2016,81.4,0.71,Matt,Wieters,212.59113513513512,150.65357837837837
2016,83.5,0.73,James,McCann,207.24453173652694,146.86468598802395
2016,83.4,0.73,Mike,Zunino,207.49302637889684,147.04078273381293
2016,84.1,0.78,Russell,Martin,205.76597384066588,145.81689988109392
2016,81.3,0.76,Eric,Fryer,212.8526248462485,150.83888413284132
2016,83.5,0.77,Chris,Herrmann,207.24453173652694,146.86468598802395
2016,81.3,0.73,Juan,Centeno,212.8526248462485,150.83888413284132
2016,85.0,0.76,Anthony,Recker,203.58727529411763,144.27295623529412
2016,81.3,0.73,Dioner,Navarro,212.8526248462485,150.83888413284132
2016,84.9,0.78,Erik,Kratz,203.8270718492344,144.4428890459364
2016,84.7,0.72,Manny,Piña,204.30836363636365,144.7839584415584
2016,84.7,0.76,Yasmani,Grandal,204.30836363636365,144.7839584415584
2016,80.3,0.72,Alex,Avila,215.50334246575343,152.71732602739726
2016,81.9,0.75,Alberto,Rosario,211.29326495726494,149.73383736263736
2016,82.7,0.73,Jose,Lobaton,209.24931559854898,148.285384280532
2016,79.7,0.69,Tucker,Barnhart,217.12570138017566,153.867017314931
2016,80.2,0.67,Tony,Wolters,215.77204987531172,152.90774663341645
2016,81.1,0.73,Jonathan,Lucroy,213.37753884093712,151.21086658446364
2016,80.5,0.77,Miguel,Montero,214.96793043478263,152.3379040993789
2016,82.1,0.76,Devin,Mesoraco,210.7785432399513,149.36907771010962
2016,83.6,0.76,Buster,Posey,206.9966315789474,146.6890105263158
2016,83.8,0.77,Jason,Castro,206.5026062052506,146.33891742243438
2016,81.5,0.69,René,Rivera,212.33028711656442,150.46872736196318
2016,81.0,0.74,Nick,Hundley,213.64096790123457,151.39754666666667
2016,79.1,0.7,Derek,Norris,218.7726725663717,155.03415018963338
2016,80.1,0.75,Omar,Narváez,216.0414282147316,153.0986426966292
2016,79.3,0.73,Brian,McCann,218.2209129886507,154.64314350567466
2016,77.4,0.71,Bobby,Wilson,223.57775710594316,158.4392930232558
2016,87.9,0.85,Tom,Murphy,196.87051649601818,139.51309761092148
2016,86.6,0.82,Evan,Gattis,199.82584757505776,141.60740508083143
2016,83.5,0.75,Jett,Bandy,207.24453173652694,146.86468598802395
2016,82.2,0.76,Wilson,Ramos,210.5221216545012,149.18736350364964
2016,80.0,0.73,Curt,Casali,216.31148,153.290016
2016,80.5,0.72,Francisco,Cervelli,214.96793043478263,152.3379040993789
2016,81.8,0.78,Chris,Iannetta,211.5515696821516,149.91688606356968
2016,78.8,0.8,Hank,Conger,219.60556345177667,155.6243817258883
2016,81.1,0.68,Christian,Vázquez,213.37753884093712,151.21086658446364
2016,78.8,0.76,Chris,Gimenez,219.60556345177667,155.6243817258883
2016,80.5,0.74,Tuffy,Gosewisch,214.96793043478263,152.3379040993789
2016,83.0,0.8,Travis,d'Arnaud,208.49299277108435,147.7494130120482
2016,79.2,0.75,Jeff,Mathis,218.49644444444445,154.83839999999998
2016,79.7,0.74,Ryan,Hanigan,217.12570138017566,153.867017314931
2016,76.3,0.7,Geovany,Soto,226.80102752293575,160.72347680209697
2016,78.1,0.79,Josh,Thole,221.57385915492958,157.01922253521127
2016,80.3,0.79,Carlos,Ruiz,215.50334246575343,152.71732602739726
2016,80.7,0.81,Steve,Clevenger,214.43517224287484,151.9603628252788
2016,81.4,0.84,Kurt,Suzuki,212.59113513513512,150.65357837837837
2016,77.9,0.77,A.J.,Pierzynski,222.14272657252886,157.4223527599486
2016,77.3,0.73,A.J.,Ellis,223.8669909443726,158.644259767141
2016,81.8,0.78,Jarrod,Saltalamacchia,211.5515696821516,149.91688606356968
2016,78.2,0.75,Kevin,Plawecki,221.29051662404092,156.81843069053704
2016,79.5,0.79,Ramón,Cabrera,217.67192955974843,154.25410415094336
2016,76.3,0.71,Stephen,Vogt,226.80102752293575,160.72347680209697
2016,80.8,0.81,Robinson,Chirinos,214.16978217821784,151.77229306930693
2016,82.7,0.83,Austin,Romine,209.24931559854898,148.285384280532
2016,76.7,0.74,Tyler,Flowers,225.61823207301174,159.88528396349412
2016,79.0,0.68,Bruce,Maxwell,219.04959999999997,155.23039594936708
2015,80.0,0.61,Chris,Stewart,216.31148,153.290016
2015,89.5,0.72,Christian,Bethancourt,193.351043575419,137.0190087150838
2015,88.1,0.74,Martín,Maldonado,196.42359137343928,139.19638229284902
2015,87.3,0.76,Austin,Hedges,198.223578465063,140.4719505154639
2015,88.5,0.76,J.T.,Realmuto,195.5358011299435,138.5672461016949
2015,82.1,0.7,Tucker,Barnhart,210.7785432399513,149.36907771010962
2015,84.2,0.77,Roberto,Perez,205.52159619952496,145.6437206650831
2015,84.0,0.71,Salvador,Perez,206.0109333333333,145.99049142857143
2015,87.4,0.78,Blake,Swihart,197.99677803203662,140.3112274599542
2015,85.0,0.76,Chris,Herrmann,203.58727529411763,144.27295623529412
2015,80.6,0.68,David,Ross,214.70122084367247,152.1488992555831
2015,81.1,0.66,Yan,Gomes,213.37753884093712,151.21086658446364
2015,87.5,0.82,Cameron,Rupp,197.77049599999998,140.15087177142857
2015,84.1,0.74,Welington,Castillo,205.76597384066588,145.81689988109392
2015,82.7,0.72,Josh,Phegley,209.24931559854898,148.285384280532
2015,80.9,0.78,Carlos,Corporán,213.90504820766375,151.58468825710753
2015,82.1,0.71,René,Rivera,210.7785432399513,149.36907771010962
2015,81.1,0.7,Derek,Norris,213.37753884093712,151.21086658446364
2015,80.8,0.71,Dioner,Navarro,214.16978217821784,151.77229306930693
2015,83.7,0.74,Yadier,Molina,206.7493237753883,146.51375483870964
2015,86.2,0.74,Russell,Martin,200.75311368909513,142.26451600928073
2015,82.1,0.72,J.P.,Arencibia,210.7785432399513,149.36907771010962
2015,84.3,0.78,Yasmani,Grandal,205.27779833926454,145.47095231316726
2015,88.4,0.75,Drew,Butera,195.75699547511311,138.72399638009048
2015,80.9,0.72,Jonathan,Lucroy,213.90504820766375,151.58468825710753
2015,80.2,0.71,Tony,Cruz,215.77204987531172,152.90774663341645
2015,85.0,0.74,John,Hicks,203.58727529411763,144.27295623529412
2015,82.5,0.79,Jarrod,Saltalamacchia,209.7565866666667,148.64486399999998
2015,80.9,0.73,Andrew,Susac,213.90504820766375,151.58468825710753
2015,82.2,0.74,Curt,Casali,210.5221216545012,149.18736350364964
2015,82.4,0.73,Carlos,Pérez,210.01114563106793,148.82525825242718
2015,79.5,0.78,Dustin,Garneau,217.67192955974843,154.25410415094336
2015,81.3,0.74,Francisco,Cervelli,212.8526248462485,150.83888413284132
2015,78.5,0.74,Jeff,Mathis,220.44482038216563,156.21912458598726
2015,83.3,0.79,Jason,Castro,207.74211764705882,147.21730228091238
2015,81.1,0.72,Matt,Wieters,213.37753884093712,151.21086658446364
2015,83.5,0.76,Wilson,Ramos,207.24453173652694,146.86468598802395
2015,78.8,0.79,Michael,McKenry,219.60556345177667,155.6243817258883
2015,82.0,0.72,Sandy,Leon,211.03559024390245,149.5512351219512
2015,81.5,0.76,Caleb,Joseph,212.33028711656442,150.46872736196318
2015,82.9,0.78,Ryan,Lavarnway,208.74449215922797,147.92763908323278
2015,81.6,0.75,Nick,Hundley,212.07007843137256,150.2843294117647
2015,79.6,0.74,Bobby,Wilson,217.39847236180907,154.0603175879397
2015,84.2,0.82,Jesús,Sucre,205.52159619952496,145.6437206650831
2015,81.0,0.77,Geovany,Soto,213.64096790123457,151.39754666666667
2015,82.5,0.77,Bryan,Holaday,209.7565866666667,148.64486399999998
2015,81.6,0.79,Robinson,Chirinos,212.07007843137256,150.2843294117647
2015,82.4,0.77,Brett,Hayes,210.01114563106793,148.82525825242718
2015,84.1,0.78,Travis,d'Arnaud,205.76597384066588,145.81689988109392
2015,78.4,0.75,Stephen,Vogt,220.72599999999997,156.41838367346938
2015,82.9,0.8,Chris,Iannetta,208.74449215922797,147.92763908323278
2015,78.5,0.84,Hank,Conger,220.44482038216563,156.21912458598726
2015,82.1,0.76,Buster,Posey,210.7785432399513,149.36907771010962
2015,83.6,0.78,Mike,Zunino,206.9966315789474,146.6890105263158
2015,80.9,0.77,Jose,Lobaton,213.90504820766375,151.58468825710753
2015,81.1,0.78,Miguel,Montero,213.37753884093712,151.21086658446364
2015,83.4,0.78,James,McCann,207.49302637889684,147.04078273381293
2015,79.0,0.74,Brian,McCann,219.04959999999997,155.23039594936708
2015,78.7,0.75,A.J.,Pierzynski,219.8846048284625,155.82212554002538
2015,80.4,0.76,Tuffy,Gosewisch,215.23530348258706,152.52737910447757
2015,79.7,0.77,Kevin,Plawecki,217.12570138017566,153.867017314931
2015,78.3,0.77,Jhonatan,Solano,221.00789782886335,156.61815172413793
2015,79.5,0.78,Carlos,Ruiz,217.67192955974843,154.25410415094336
2015,81.1,0.78,Ryan,Hanigan,213.37753884093712,151.21086658446364
2015,80.0,0.72,A.J.,Ellis,216.31148,153.290016
2015,81.8,0.84,Kurt,Suzuki,211.5515696821516,149.91688606356968
2015,79.6,0.75,Alex,Avila,217.39847236180907,154.0603175879397
2015,80.1,0.81,Brayan,Peña,216.0414282147316,153.0986426966292
2015,77.7,0.78,Tyler,Flowers,222.71452252252251,157.8275583011583
2015,75.7,0.75,Jordan,Pacheco,228.59865785997357,161.99737490092468
2015,78.8,0.8,Chris,Gimenez,219.60556345177667,155.6243817258883
2015,81.4,0.76,Kyle,Schwarber,212.59113513513512,150.65357837837837
