"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
664944,"Vieaux, Cam","Pit",134,103,103,38,17.964,65,17.964,0.019417475728155338,0.9223300970873787,0.05825242718446602
664776,"Cousins, Jake","Pit",158,135,135,70,17.97,65,17.97,0.05925925925925926,0.8518518518518519,0.08888888888888889
660813,"Graterol, Brusdar","Pit",119,263,263,160,17.983,103,17.983,0.04182509505703422,0.9277566539923955,0.030418250950570342
668873,"Kilian, Caleb","Pit",112,117,117,62,18.008,55,18.008,0.008547008547008548,0.9145299145299145,0.07692307692307693
655889,"Rodríguez, Manuel","Pit",112,90,90,44,18.021,46,18.021,0.044444444444444446,0.8555555555555555,0.1
608331,"Fried, Max","Pit",144,1283,1283,863,18.041,420,18.041,0.1363990646921278,0.7622759158222915,0.10132501948558068
501625,"Alvarez, Jose","Pit",137,123,123,49,18.042,74,18.042,0.04065040650406504,0.8699186991869918,0.08943089430894309
656234,"Bird, Jake","Pit",115,381,381,220,18.046,161,18.046,0.028871391076115485,0.931758530183727,0.03937007874015748
592716,"Sampson, Adrian","Pit",112,786,786,536,18.08,250,18.08,0.08142493638676845,0.8295165394402035,0.089058524173028
656820,"Padilla, Nicholas","Pit",112,25,25,5,18.084,20,18.084,0,0.96,0.04
641726,"Jefferies, Daulton","Pit",133,274,274,163,18.104,111,18.104,0.11678832116788321,0.8248175182481752,0.058394160583941604
621076,"Kaprielian, James","Pit",133,1024,1024,624,18.114,400,18.114,0.083984375,0.8349609375,0.0810546875
669145,"Zimmermann, Bruce","Pit",110,503,503,355,18.115,148,18.115,0.06560636182902585,0.8687872763419483,0.06560636182902585
657770,"Stout, Eric","Pit",134,230,230,97,18.12,133,18.12,0.05217391304347826,0.8956521739130435,0.05217391304347826
592169,"Brice, Austin","Pit",134,57,57,33,18.132,24,18.132,0.017543859649122806,0.9649122807017544,0.017543859649122806
623474,"Herget, Jimmy","Pit",108,491,491,304,18.136,187,18.136,0.0835030549898167,0.8268839103869654,0.08961303462321792
623211,"Brazoban, Huascar","Pit",146,285,285,137,18.142,148,18.142,0.04912280701754386,0.7929824561403509,0.15789473684210525
664092,"Poppen, Sean","Pit",109,227,227,109,18.143,118,18.143,0,0.947136563876652,0.05286343612334802
622098,"Smith, Drew","Pit",121,357,357,216,18.149,141,18.149,0.05322128851540616,0.9131652661064426,0.03361344537815126
592761,"Smith, Caleb","Pit",109,559,559,326,18.152,233,18.152,0.044722719141323794,0.9141323792486583,0.04114490161001789
661269,"Gutierrez, Vladimir","Pit",113,331,331,176,18.164,155,18.164,0.09667673716012085,0.8036253776435045,0.09969788519637462
663378,"Szapucki, Thomas","Pit",137,135,135,87,18.179,48,18.179,0.07407407407407407,0.8962962962962963,0.02962962962962963
621248,"Garza Jr., Ralph","Pit",139,242,242,142,18.186,100,18.186,0.01652892561983471,0.9421487603305785,0.04132231404958678
527048,"Pérez, Martín","Pit",140,1431,1431,874,18.191,557,18.191,0.1146051712089448,0.7470300489168413,0.13836477987421383
543766,"Shaw, Bryan","Pit",114,445,445,238,18.194,207,18.194,0.04719101123595506,0.898876404494382,0.05393258426966292
668868,"Thompson, Zack","Pit",138,272,272,199,18.195,73,18.195,0.09191176470588236,0.8676470588235294,0.04044117647058824
643338,"Green, Chad","Pit",147,85,85,45,18.214,40,18.214,0.011764705882352941,0.9411764705882353,0.047058823529411764
663158,"Suarez, Robert","Pit",135,361,361,211,18.242,150,18.242,0.030470914127423823,0.9058171745152355,0.06371191135734072
596133,"Weaver, Luke","Pit",118,292,292,143,18.253,149,18.253,0.0821917808219178,0.8835616438356164,0.03424657534246575
605151,"Bradley, Archie","Pit",108,141,141,81,18.253,60,18.253,0.10638297872340426,0.7801418439716312,0.11347517730496454
669912,"Snead, Kirby","Pit",133,380,380,177,18.266,203,18.266,0.05263157894736842,0.8894736842105263,0.05789473684210526
641302,"Alexander, Tyler","Pit",116,706,706,446,18.269,260,18.269,0.029745042492917848,0.9475920679886686,0.0226628895184136
663947,"Holton, Tyler","Pit",109,71,71,49,18.27,22,18.27,0.08450704225352113,0.8732394366197183,0.04225352112676056
656529,"Hentges, Sam","Pit",114,413,413,263,18.27,150,18.27,0.014527845036319613,0.937046004842615,0.048426150121065374
685503,"Arihara, Kohei","Pit",140,178,178,86,18.298,92,18.298,0.05056179775280899,0.8876404494382022,0.06179775280898876
571946,"Miller, Shelby","Pit",137,62,62,46,18.305,16,18.305,0.04838709677419355,0.9354838709677419,0.016129032258064516
643230,"Brault, Steven","Pit",112,73,73,32,18.311,41,18.311,0.0136986301369863,0.9178082191780822,0.0684931506849315
656008,"Zabala, Aneurys","Pit",146,16,16,5,18.322,11,18.322,0,1,0
548384,"Raley, Brooks","Pit",139,407,407,263,18.325,144,18.325,0.10073710073710074,0.8427518427518428,0.056511056511056514
643400,"Knight, Dusten","Pit",139,86,86,54,18.335,32,18.335,0.03488372093023256,0.9069767441860465,0.05813953488372093
592858,"Wick, Rowan","Pit",112,508,508,261,18.341,247,18.341,0.07283464566929133,0.8385826771653543,0.08858267716535433
572070,"Richards, Garrett","Pit",140,313,313,211,18.357,102,18.357,0.0926517571884984,0.8434504792332268,0.06389776357827476
650959,"Diplán, Marcos","Pit",110,58,58,30,18.359,28,18.359,0.10344827586206896,0.8103448275862069,0.08620689655172414
680694,"Bradish, Kyle","Pit",110,920,920,588,18.363,332,18.363,0.13804347826086957,0.7858695652173913,0.07608695652173914
642232,"Yarbrough, Ryan","Pit",139,603,603,369,18.364,234,18.364,0.07296849087893864,0.8424543946932007,0.0845771144278607
572403,"VerHagen, Drew","Pit",138,188,188,95,18.365,93,18.365,0.0851063829787234,0.8138297872340425,0.10106382978723404
612434,"Castro, Miguel","Pit",147,268,268,121,18.369,147,18.369,0.048507462686567165,0.8805970149253731,0.0708955223880597
656458,"Gilbreath, Lucas","Pit",115,392,392,203,18.375,189,18.375,0.030612244897959183,0.8979591836734694,0.07142857142857142
606303,"Payamps, Joel","Pit",133,441,441,259,18.383,182,18.383,0.05442176870748299,0.9047619047619048,0.04081632653061224
664062,"Gonsolin, Tony","Pit",119,878,878,642,18.395,236,18.395,0.03986332574031891,0.9066059225512528,0.05353075170842825
503449,"Peralta, Wily","Pit",116,340,340,181,18.402,159,18.402,0.07058823529411765,0.8441176470588235,0.08529411764705883
595345,"Okert, Steven","Pit",146,462,462,254,18.405,208,18.405,0.010822510822510822,0.9307359307359307,0.05844155844155844
663534,"Walters, Nash","Pit",108,7,7,4,18.412,3,18.412,0,0.8571428571428571,0.14285714285714285
668933,"Ashcraft, Graham","Pit",113,791,791,486,18.415,305,18.415,0.04298356510745891,0.9216182048040455,0.035398230088495575
657240,"Merryweather, Julian","Pit",141,172,172,89,18.434,83,18.434,0.023255813953488372,0.9534883720930233,0.023255813953488372
621348,"Clay, Sam","Pit",121,57,57,34,18.435,23,18.435,0.017543859649122806,0.9649122807017544,0.017543859649122806
663752,"Morris, Cody","Pit",114,173,173,98,18.44,75,18.44,0.017341040462427744,0.8959537572254336,0.08670520231213873
570257,"Rodríguez, Joely","Pit",121,414,414,253,18.442,161,18.442,0.04830917874396135,0.9154589371980676,0.036231884057971016
672391,"Ort, Kaleb","Pit",111,236,236,103,18.452,133,18.452,0.025423728813559324,0.9152542372881356,0.059322033898305086
656578,"Jackson, Andre","Pit",119,60,60,30,18.459,30,18.459,0,0.9666666666666667,0.03333333333333333
663893,"Little, Brendon","Pit",112,13,13,13,18.462,,18.462,0.07692307692307693,0.9230769230769231,0
656302,"Cease, Dylan","Pit",145,1395,1395,958,18.464,437,18.464,0.07025089605734768,0.8594982078853046,0.07025089605734768
621079,"Wiles, Collin","Pit",133,70,70,33,18.479,37,18.479,0.04285714285714286,0.9,0.05714285714285714
570488,"Valdez, Phillips","Pit",111,149,149,70,18.48,79,18.48,0.026845637583892617,0.8791946308724832,0.09395973154362416
644429,"Severino, Anderson","Pit",145,67,67,29,18.486,38,18.486,0.029850746268656716,0.8955223880597015,0.07462686567164178
592662,"Ray, Robbie","Pit",136,1295,1295,899,18.523,396,18.523,0.10115830115830116,0.8247104247104247,0.07413127413127413
689225,"Brieske, Beau","Pit",116,546,546,373,18.538,173,18.538,0.0641025641025641,0.8754578754578755,0.06043956043956044
673258,"Baez, Michel","Pit",135,13,13,10,18.55,3,18.55,0,0.9230769230769231,0.07692307692307693
592351,"Gray, Jon","Pit",140,929,929,620,18.552,309,18.552,0.03444564047362755,0.8977395048439182,0.06781485468245425
596057,"Norris, Daniel","Pit",116,494,494,309,18.557,185,18.557,0.0951417004048583,0.8481781376518218,0.05668016194331984
676092,"Snider, Collin","Pit",118,291,291,159,18.582,132,18.582,0.027491408934707903,0.9450171821305842,0.027491408934707903
664299,"Javier, Cristian","Pit",117,1150,1150,834,18.599,316,18.599,0.09217391304347826,0.8330434782608696,0.07478260869565218
663385,"Smith, Chad","Pit",115,172,172,74,18.609,98,18.609,0.01744186046511628,0.9302325581395349,0.05232558139534884
571901,"Loup, Aaron","Pit",108,430,430,229,18.617,201,18.617,0,0.9418604651162791,0.05813953488372093
656803,"Norwood, James","Pit",143,150,150,76,18.621,74,18.621,0.04,0.9333333333333333,0.02666666666666667
669093,"Estrada, Jeremiah","Pit",112,42,42,14,18.627,28,18.627,0.023809523809523808,0.9285714285714286,0.047619047619047616
686610,"Waldichuk, Ken","Pit",133,254,254,145,18.646,109,18.646,0.027559055118110236,0.9094488188976378,0.06299212598425197
669022,"Gore, MacKenzie","Pit",135,582,582,344,18.652,238,18.652,0.06357388316151202,0.8797250859106529,0.05670103092783505
593423,"Montas, Frankie","Pit",147,968,968,630,18.652,338,18.652,0.045454545454545456,0.8140495867768595,0.14049586776859505
660623,"Ynoa, Huascar","Pit",144,61,61,23,18.66,38,18.66,0,0.9016393442622951,0.09836065573770492
656271,"Burke, Brock","Pit",140,623,623,388,18.661,235,18.661,0.0593900481540931,0.8683788121990369,0.07223113964686999
642239,"Zastryzny, Rob","Pit",108,29,29,11,18.682,18,18.682,0.034482758620689655,0.896551724137931,0.06896551724137931
664875,"Lawrence, Justin","Pit",115,384,384,186,18.685,198,18.685,0.033854166666666664,0.9166666666666666,0.049479166666666664
672578,"Hernández, Carlos","Pit",118,473,473,278,18.704,195,18.704,0.048625792811839326,0.904862579281184,0.046511627906976744
676917,"Cavalli, Cade","Pit",120,41,41,17,18.706,24,18.706,0.04878048780487805,0.8780487804878049,0.07317073170731707
663855,"Hicks, Jordan","Pit",138,524,524,313,18.711,211,18.711,0.061068702290076333,0.8645038167938931,0.07442748091603053
677161,"Kelly, Zack","Pit",111,104,104,61,18.712,43,18.712,0.009615384615384616,0.9711538461538461,0.019230769230769232
656222,"Beeks, Jalen","Pit",139,445,445,249,18.723,196,18.723,0.024719101123595506,0.9191011235955057,0.056179775280898875
656548,"Holloway, Jordan","Pit",146,27,27,18,18.742,9,18.742,0,0.9629629629629629,0.037037037037037035
640462,"Puk, A.J.","Pit",133,484,484,283,18.751,201,18.751,0.010330578512396695,0.9359504132231405,0.05371900826446281
674072,"Henry, Tommy","Pit",109,350,350,246,18.758,104,18.758,0.008571428571428572,0.9514285714285714,0.04
664161,"Swarmer, Matt","Pit",112,302,302,225,18.762,77,18.762,0.046357615894039736,0.9139072847682119,0.039735099337748346
656755,"Montes de Oca, Bryce","Pit",121,33,33,9,18.762,24,18.762,0.030303030303030304,0.8181818181818182,0.15151515151515152
596082,"Reed, Jake","Pit",110,160,160,75,18.765,85,18.765,0.01875,0.95,0.03125
663436,"Martin, Davis","Pit",145,448,448,292,18.771,156,18.771,0.060267857142857144,0.8995535714285714,0.04017857142857143
642100,"Speier, Gabe","Pit",118,146,146,78,18.775,68,18.775,0.02054794520547945,0.9246575342465754,0.0547945205479452
657272,"Uelmen, Erich","Pit",112,241,241,122,18.78,119,18.78,0.03319502074688797,0.9045643153526971,0.06224066390041494
664942,"Naile, James","Pit",138,56,56,32,18.78,24,18.78,0.03571428571428571,0.8928571428571429,0.07142857142857142
641154,"López, Pablo","Pit",146,1296,1296,926,18.794,370,18.794,0.05941358024691358,0.8603395061728395,0.08024691358024691
671790,"Bolaños, Ronald","Pit",118,166,166,96,18.821,70,18.821,0.08433734939759036,0.8313253012048193,0.08433734939759036
573009,"Mantiply, Joe","Pit",109,375,375,211,18.824,164,18.824,0,0.9546666666666667,0.04533333333333334
663465,"Allard, Kolby","Pit",140,148,148,98,18.857,50,18.857,0.05405405405405406,0.8783783783783784,0.06756756756756757
661440,"Llovera, Mauricio","Pit",137,138,138,73,18.857,65,18.857,0.028985507246376812,0.8985507246376812,0.07246376811594203
608652,"Farrell, Luke","Pit",113,151,151,87,18.865,64,18.865,0.059602649006622516,0.9006622516556292,0.039735099337748346
668820,"Kranick, Max","Pit",134,39,39,15,18.875,24,18.875,0.02564102564102564,0.9487179487179487,0.02564102564102564
570666,"Cessa, Luis","Pit",113,578,578,382,18.884,196,18.884,0.05190311418685121,0.8927335640138409,0.05536332179930796
681464,"German, Franklin","Pit",111,37,37,19,18.893,18,18.893,0,1,0
670426,"Diehl, Phillip","Pit",113,58,58,35,18.896,23,18.896,0.017241379310344827,0.9482758620689655,0.034482758620689655
665625,"Peguero, Elvis","Pit",108,139,139,76,18.91,63,18.91,0.09352517985611511,0.841726618705036,0.06474820143884892
607455,"Banda, Anthony","Pit",147,251,251,119,18.925,132,18.925,0.0398406374501992,0.852589641434263,0.10756972111553785
675540,"Curry, Xzavion","Pit",114,88,88,38,18.932,50,18.932,0.011363636363636364,0.9772727272727273,0.011363636363636364
607074,"Rodón, Carlos","Pit",137,1324,1324,907,18.933,417,18.933,0.07326283987915408,0.850453172205438,0.07628398791540786
660787,"De Los Santos, Yerry","Pit",134,223,223,120,18.942,103,18.942,0.03587443946188341,0.9237668161434978,0.04035874439461883
681810,"Warren, Austin","Pit",108,128,128,76,18.945,52,18.945,0.0859375,0.8125,0.1015625
656464,"Ginkel, Kevin","Pit",109,226,226,138,18.987,88,18.987,0,0.9557522123893806,0.04424778761061947
676684,"Vest, Will","Pit",116,467,467,246,18.997,221,18.997,0.008565310492505354,0.9443254817987152,0.047109207708779445
669395,"Coleman, Dylan","Pit",118,578,578,304,19.007,274,19.007,0.02422145328719723,0.9013840830449827,0.07439446366782007
676534,"Faucher, Calvin","Pit",139,209,209,121,19.011,88,19.011,0.11004784688995216,0.7799043062200957,0.11004784688995216
605182,"Clevinger, Mike","Pit",135,862,862,590,19.012,272,19.012,0.024361948955916472,0.8816705336426914,0.09396751740139211
542947,"Bleier, Richard","Pit",146,307,307,167,19.018,140,19.018,0.019543973941368076,0.8990228013029316,0.08143322475570032
605483,"Snell, Blake","Pit",135,1049,1049,699,19.018,350,19.018,0.08674928503336511,0.786463298379409,0.12678741658722592
670970,"Morejon, Adrian","Pit",135,224,224,148,19.018,76,19.018,0.049107142857142856,0.8482142857142857,0.10267857142857142
669424,"Lambert, Jimmy","Pit",145,357,357,209,19.043,148,19.043,0.05042016806722689,0.8627450980392157,0.08683473389355742
608349,"Knebel, Corey","Pit",143,371,371,202,19.056,169,19.056,0.026954177897574125,0.8975741239892183,0.07547169811320754
641682,"Hendrix, Ryan","Pit",113,71,71,28,19.073,43,19.073,0,0.8169014084507042,0.18309859154929578
547943,"Ryu, Hyun Jin","Pit",141,198,198,141,19.085,57,19.085,0.005050505050505051,0.9141414141414141,0.08080808080808081
641871,"Middleton, Keynan","Pit",109,91,91,41,19.115,50,19.115,0,0.967032967032967,0.03296703296703297
642397,"Soto, Gregory","Pit",116,498,498,273,19.118,225,19.118,0.03815261044176707,0.8674698795180723,0.09437751004016064
621368,"Hearn, Taylor","Pit",140,810,810,481,19.125,329,19.125,0.03827160493827161,0.9148148148148149,0.04691358024691358
621593,"Castro, Anthony","Pit",114,122,122,57,19.141,65,19.141,0.00819672131147541,0.9508196721311475,0.040983606557377046
656818,"Overton, Connor","Pit",113,235,235,169,19.142,66,19.142,0,0.9702127659574468,0.029787234042553193
674681,"Plassmeyer, Michael","Pit",143,49,49,37,19.143,12,19.143,0.061224489795918366,0.8979591836734694,0.04081632653061224
628708,"Marte, Yunior","Pit",137,384,384,215,19.145,169,19.145,0.018229166666666668,0.9244791666666666,0.057291666666666664
657756,"Seabold, Connor","Pit",111,166,166,82,19.157,84,19.157,0.006024096385542169,0.8554216867469879,0.13855421686746988
656786,"Mushinski, Parker","Pit",117,46,46,33,19.163,13,19.163,0.043478260869565216,0.8695652173913043,0.08695652173913043
663776,"Sandoval, Patrick","Pit",108,1117,1117,647,19.165,470,19.165,0.045658012533572066,0.8487018800358102,0.10564010743061773
592222,"Claudio, Alex","Pit",121,24,24,20,19.165,4,19.165,0,0.9583333333333334,0.041666666666666664
623437,"Topa, Justin","Pit",158,68,68,34,19.173,34,19.173,0,0.9558823529411765,0.04411764705882353
592789,"Syndergaard, Noah","Pit",143,900,900,562,19.173,338,19.173,0.0077777777777777776,0.9344444444444444,0.057777777777777775
456713,"Bush, Matt","Pit",158,424,424,290,19.177,134,19.177,0.0330188679245283,0.9221698113207547,0.04481132075471698
605218,"Edwards Jr., Carl","Pit",120,459,459,242,19.196,217,19.196,0.0196078431372549,0.8649237472766884,0.11546840958605664
543606,"Odorizzi, Jake","Pit",144,808,808,551,19.2,257,19.2,0.0594059405940594,0.8477722772277227,0.09282178217821782
642152,"Trivino, Lou","Pit",147,443,443,216,19.227,227,19.227,0,0.9345372460496614,0.0654627539503386
642130,"Taylor, Blake","Pit",117,148,148,79,19.251,69,19.251,0.02702702702702703,0.9121621621621622,0.060810810810810814
424144,"Pérez, Oliver","Pit",109,35,35,17,19.271,18,19.271,0.08571428571428572,0.8857142857142857,0.02857142857142857
650960,"Duarte, Daniel","Pit",113,35,35,13,19.294,22,19.294,0,0.9714285714285714,0.02857142857142857
669467,"Pallante, Andre","Pit",138,841,841,509,19.308,332,19.308,0.019024970273483946,0.9024970273483948,0.07847800237812129
669952,"White, Mitch","Pit",141,758,758,466,19.332,292,19.332,0.011873350923482849,0.941952506596306,0.04617414248021108
621082,"Lemoine, Jacob","Pit",133,168,168,85,19.336,83,19.336,0.02976190476190476,0.9226190476190477,0.047619047619047616
518585,"Cruz, Fernando","Pit",113,119,119,68,19.344,51,19.344,0.008403361344537815,0.8907563025210085,0.10084033613445378
458677,"Wilson, Justin","Pit",113,26,26,14,19.35,12,19.35,0,0.9615384615384616,0.038461538461538464
663574,"Santillan, Tony","Pit",113,189,189,66,19.353,123,19.353,0.015873015873015872,0.783068783068783,0.20105820105820105
593576,"Neris, Héctor","Pit",117,437,437,267,19.355,170,19.355,0.06407322654462243,0.8283752860411899,0.10755148741418764
641853,"McKay, David","Pit",133,69,69,32,19.361,37,19.361,0.028985507246376812,0.8840579710144928,0.08695652173913043
458681,"Lynn, Lance","Pit",145,896,896,575,19.366,321,19.366,0.04352678571428571,0.9017857142857143,0.0546875
641394,"Brentz, Jake","Pit",118,87,87,43,19.379,44,19.379,0.034482758620689655,0.8735632183908046,0.09195402298850575
641907,"Murphy, Patrick","Pit",120,60,60,14,19.387,46,19.387,0,0.9333333333333333,0.06666666666666667
642068,"Sheffield, Jordan","Pit",115,17,17,9,19.401,8,19.401,0.058823529411764705,0.8823529411764706,0.058823529411764705
656793,"Nelson, Nick","Pit",143,529,529,253,19.405,276,19.405,0.011342155009451797,0.9054820415879017,0.0831758034026465
607572,"Howard, Sam","Pit",134,31,31,12,19.412,19,19.412,0,0.8387096774193549,0.16129032258064516
664849,"Young, Danny","Pit",144,67,67,25,19.428,42,19.428,0.014925373134328358,0.9701492537313433,0.014925373134328358
593140,"Feliz, Michael","Pit",111,32,32,23,19.429,9,19.429,0.0625,0.9375,0
656730,"Megill, Trevor","Pit",142,320,320,163,19.431,157,19.431,0.0125,0.896875,0.090625
642060,"Sedlock, Cody","Pit",110,29,29,16,19.436,13,19.436,0.034482758620689655,0.9310344827586207,0.034482758620689655
657024,"Swanson, Erik","Pit",136,364,364,231,19.436,133,19.436,0.013736263736263736,0.9587912087912088,0.027472527472527472
657248,"Otto, Glenn","Pit",140,1021,1021,652,19.455,369,19.455,0.02840352595494613,0.8971596474045054,0.07443682664054849
677053,"Nardi, Andrew","Pit",146,156,156,63,19.458,93,19.458,0.00641025641025641,0.9615384615384616,0.03205128205128205
670036,"Festa, Matt","Pit",136,409,409,251,19.468,158,19.468,0.02444987775061125,0.9168704156479217,0.05867970660146699
656322,"Coonrod, Sam","Pit",143,100,100,49,19.508,51,19.508,0,0.95,0.05
606625,"Moronta, Reyes","Pit",109,295,295,163,19.52,132,19.52,0.020338983050847456,0.911864406779661,0.06779661016949153
650382,"Hernandez, Darwinzon","Pit",111,86,86,46,19.524,40,19.524,0.023255813953488372,0.9651162790697675,0.011627906976744186
621295,"Wittgren, Nick","Pit",138,226,226,122,19.536,104,19.536,0.048672566371681415,0.8451327433628318,0.10619469026548672
663558,"Moran, Jovani","Pit",142,311,311,196,19.548,115,19.548,0.003215434083601286,0.9421221864951769,0.05466237942122187
642770,"Guerra, Javy","Pit",139,169,169,109,19.568,60,19.568,0.023668639053254437,0.9112426035502958,0.0650887573964497
600921,"Machado, Andres","Pit",120,446,446,236,19.574,210,19.574,0.02466367713004484,0.874439461883408,0.10089686098654709
527055,"Vizcaíno, Arodys","Pit",118,59,59,25,19.583,34,19.583,0,0.8813559322033898,0.11864406779661017
671345,"Foley, Jason","Pit",116,408,408,230,19.586,178,19.586,0,0.9436274509803921,0.056372549019607844
592741,"Shreve, Chasen","Pit",121,214,214,133,19.59,81,19.59,0.03271028037383177,0.9205607476635514,0.04672897196261682
502154,"Britton, Zack","Pit",147,26,26,10,19.609,16,19.609,0,0.9230769230769231,0.07692307692307693
676760,"Marinaccio, Ron","Pit",147,361,361,169,19.624,192,19.624,0.002770083102493075,0.9196675900277008,0.07756232686980609
663734,"Neidert, Nick","Pit",146,37,37,28,19.633,9,19.633,0.02702702702702703,0.8918918918918919,0.08108108108108109
605488,"Springs, Jeffrey","Pit",139,976,976,651,19.637,325,19.637,0.04405737704918033,0.860655737704918,0.09528688524590163
663423,"Thornton, Trent","Pit",141,316,316,191,19.65,125,19.65,0.0031645569620253164,0.9683544303797469,0.028481012658227847
572383,"Moran, Brian","Pit",108,8,8,3,19.65,5,19.65,0,1,0
605177,"Chafin, Andrew","Pit",116,383,383,230,19.662,153,19.662,0.02349869451697128,0.8825065274151436,0.09399477806788512
680686,"Gray, Josiah","Pit",120,1254,1254,838,19.673,416,19.673,0.03110047846889952,0.868421052631579,0.10047846889952153
656876,"Rasmussen, Drew","Pit",139,939,939,624,19.676,315,19.676,0.022364217252396165,0.9116080937167199,0.06602768903088392
446321,"Detwiler, Ross","Pit",113,211,211,118,19.689,93,19.689,0.004739336492890996,0.9620853080568721,0.03317535545023697
571670,"Floro, Dylan","Pit",146,381,381,227,19.697,154,19.697,0.0026246719160104987,0.8740157480314961,0.12335958005249344
669330,"Wells, Tyler","Pit",110,711,711,507,19.71,204,19.71,0.004219409282700422,0.9324894514767933,0.06329113924050633
641329,"Baker, Bryan","Pit",110,563,563,338,19.717,225,19.717,0.037300177619893425,0.8987566607460036,0.06394316163410302
663559,"Falter, Bailey","Pit",143,578,578,385,19.729,193,19.729,0.010380622837370242,0.9498269896193772,0.039792387543252594
489265,"Romo, Sergio","Pit",141,158,158,81,19.733,77,19.733,0.0379746835443038,0.879746835443038,0.08227848101265822
682171,"Murfee, Penn","Pit",136,453,453,268,19.745,185,19.745,0.002207505518763797,0.9072847682119205,0.09050772626931568
622554,"Domínguez, Seranthony","Pit",143,378,378,237,19.745,141,19.745,0.0291005291005291,0.9285714285714286,0.042328042328042326
605540,"Woodruff, Brandon","Pit",158,1144,1144,795,19.765,349,19.765,0.015734265734265736,0.9090909090909091,0.07517482517482517
606424,"García, Jarlín","Pit",137,450,450,277,19.766,173,19.766,0.028888888888888888,0.9022222222222223,0.06888888888888889
544931,"Strasburg, Stephen","Pit",120,48,48,19,19.766,29,19.766,0,0.9166666666666666,0.08333333333333333
476595,"Luetge, Lucas","Pit",147,450,450,269,19.796,181,19.796,0.03333333333333333,0.8577777777777778,0.10888888888888888
657571,"Ferguson, Caleb","Pit",119,265,265,152,19.812,113,19.812,0.007547169811320755,0.8943396226415095,0.09811320754716982
676194,"Tetreault, Jackson","Pit",120,185,185,101,19.814,84,19.814,0,0.9621621621621622,0.03783783783783784
605507,"Thompson, Zach","Pit",134,992,992,655,19.819,337,19.819,0.017137096774193547,0.9203629032258065,0.0625
669804,"De Jesus, Angel","Pit",116,92,92,55,19.82,37,19.82,0,0.9239130434782609,0.07608695652173914
608665,"Graveman, Kendall","Pit",145,480,480,269,19.846,211,19.846,0.05,0.825,0.125
669622,"Bender, Anthony","Pit",146,134,134,91,19.857,43,19.857,0,0.9029850746268657,0.09701492537313433
600917,"Leclerc, José","Pit",140,345,345,177,19.865,168,19.865,0.017391304347826087,0.8956521739130435,0.08695652173913043
607179,"Weems, Jordan","Pit",120,301,301,196,19.875,105,19.875,0.026578073089700997,0.9235880398671097,0.04983388704318937
668665,"Nogosek, Stephen","Pit",121,164,164,108,19.875,56,19.875,0.018292682926829267,0.9390243902439024,0.042682926829268296
